"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EST","EDUEXP","PRY_NTRY","PC_GDP","A","2016",2.895271,
"EST","EDUEXP","PRY_NTRY","PC_GDP","A","2017",2.883713,
"EST","EDUEXP","PRY_NTRY","PC_GDP","A","2018",3.0879,
"EST","EDUEXP","PRY_NTRY","PC_GDP","A","2019",3.193937,
"IND","EDUEXP","TRY","PC_GDP","A","2000",0.8265553,
"IND","EDUEXP","TRY","PC_GDP","A","2005",0.6843921,
"IND","EDUEXP","PRY_NTRY","PC_GDP","A","2000",3.420139,
"IND","EDUEXP","PRY_NTRY","PC_GDP","A","2005",3.137783,
"ISR","EDUEXP","TRY","PC_GDP","A","1995",1.747471,
"ISR","EDUEXP","TRY","PC_GDP","A","2000",1.647776,
"ISR","EDUEXP","TRY","PC_GDP","A","2005",1.585126,
"ISR","EDUEXP","TRY","PC_GDP","A","2008",1.520139,
"ISR","EDUEXP","TRY","PC_GDP","A","2009",1.490947,
"ISR","EDUEXP","TRY","PC_GDP","A","2010",1.538579,
"ISR","EDUEXP","TRY","PC_GDP","A","2011",1.626175,
"ISR","EDUEXP","TRY","PC_GDP","A","2012",1.666337,
"ISR","EDUEXP","TRY","PC_GDP","A","2013",1.661132,
"ISR","EDUEXP","TRY","PC_GDP","A","2014",1.569564,
"ISR","EDUEXP","TRY","PC_GDP","A","2015",1.438585,
"ISR","EDUEXP","TRY","PC_GDP","A","2016",1.465759,
"ISR","EDUEXP","TRY","PC_GDP","A","2017",1.367019,
"ISR","EDUEXP","TRY","PC_GDP","A","2018",1.4389,
"ISR","EDUEXP","TRY","PC_GDP","A","2019",1.442914,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","1995",4.675327,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2000",4.219892,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2005",3.741479,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2008",3.918023,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2009",3.784478,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2010",3.953301,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2011",4.176891,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2012",4.529641,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2013",4.473213,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2014",4.476251,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2015",4.4796,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2016",4.535129,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2017",4.687213,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2018",4.812084,
"ISR","EDUEXP","PRY_NTRY","PC_GDP","A","2019",4.785791,
"LVA","EDUEXP","TRY","PC_GDP","A","1995",0.8833061,
"LVA","EDUEXP","TRY","PC_GDP","A","2000",1.224312,
"LVA","EDUEXP","TRY","PC_GDP","A","2005",1.397639,
"LVA","EDUEXP","TRY","PC_GDP","A","2008",1.433901,
"LVA","EDUEXP","TRY","PC_GDP","A","2009",1.219455,
"LVA","EDUEXP","TRY","PC_GDP","A","2010",1.355143,
"LVA","EDUEXP","TRY","PC_GDP","A","2011",1.533379,
"LVA","EDUEXP","TRY","PC_GDP","A","2012",1.367022,
"LVA","EDUEXP","TRY","PC_GDP","A","2013",1.378354,
"LVA","EDUEXP","TRY","PC_GDP","A","2014",1.403662,
"LVA","EDUEXP","TRY","PC_GDP","A","2015",1.491613,
"LVA","EDUEXP","TRY","PC_GDP","A","2016",1.031705,
"LVA","EDUEXP","TRY","PC_GDP","A","2017",1.048972,
"LVA","EDUEXP","TRY","PC_GDP","A","2018",1.194536,
"LVA","EDUEXP","TRY","PC_GDP","A","2019",1.343257,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","1995",1.100627,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2000",1.112446,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2005",3.280599,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2008",3.591421,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2009",3.790564,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2010",3.348656,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2011",3.124217,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2012",2.842507,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2013",3.138215,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2014",3.310224,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2015",3.310532,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2016",3.096263,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2017",2.929335,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2018",2.867525,
"LVA","EDUEXP","PRY_NTRY","PC_GDP","A","2019",2.90758,
"RUS","EDUEXP","TRY","PC_GDP","A","2000",0.4415067,
"RUS","EDUEXP","TRY","PC_GDP","A","2005",0.7394467,
"RUS","EDUEXP","TRY","PC_GDP","A","2008",1.376254,
"RUS","EDUEXP","TRY","PC_GDP","A","2009",1.694088,
"RUS","EDUEXP","TRY","PC_GDP","A","2010",1.522486,
"RUS","EDUEXP","TRY","PC_GDP","A","2011",1.333403,
"RUS","EDUEXP","TRY","PC_GDP","A","2012",1.269679,
"RUS","EDUEXP","TRY","PC_GDP","A","2013",1.277586,
"RUS","EDUEXP","TRY","PC_GDP","A","2014",1.238701,
"RUS","EDUEXP","TRY","PC_GDP","A","2015",1.150162,
"RUS","EDUEXP","TRY","PC_GDP","A","2016",1.155089,
"RUS","EDUEXP","TRY","PC_GDP","A","2017",0.9074461,
"RUS","EDUEXP","TRY","PC_GDP","A","2018",0.9988661,
"RUS","EDUEXP","PRY_NTRY","PC_GDP","A","2000",1.547714,
"RUS","EDUEXP","PRY_NTRY","PC_GDP","A","2005",1.750575,
"RUS","EDUEXP","PRY_NTRY","PC_GDP","A","2008",1.93045,
"RUS","EDUEXP","PRY_NTRY","PC_GDP","A","2009",2.202036,
"RUS","EDUEXP","PRY_NTRY","PC_GDP","A","2010",1.870101,
"RUS","EDUEXP","PRY_NTRY","PC_GDP","A","2011",2.658731,
"RUS","EDUEXP","PRY_NTRY","PC_GDP","A","2012",2.086425,
"RUS","EDUEXP","PRY_NTRY","PC_GDP","A","2013",2.123779,
"RUS","EDUEXP","PRY_NTRY","PC_GDP","A","2014",2.024258,
"RUS","EDUEXP","PRY_NTRY","PC_GDP","A","2015",1.942435,
"RUS","EDUEXP","PRY_NTRY","PC_GDP","A","2016",1.962537,
"RUS","EDUEXP","PRY_NTRY","PC_GDP","A","2017",2.388922,
"RUS","EDUEXP","PRY_NTRY","PC_GDP","A","2018",2.365643,
"SVN","EDUEXP","TRY","PC_GDP","A","2005",1.266172,
"SVN","EDUEXP","TRY","PC_GDP","A","2008",1.113809,
"SVN","EDUEXP","TRY","PC_GDP","A","2009",1.269924,
"SVN","EDUEXP","TRY","PC_GDP","A","2010",1.244256,
"SVN","EDUEXP","TRY","PC_GDP","A","2011",1.286126,
"SVN","EDUEXP","TRY","PC_GDP","A","2012",1.209636,
"SVN","EDUEXP","TRY","PC_GDP","A","2013",1.14881,
"SVN","EDUEXP","TRY","PC_GDP","A","2014",1.104019,
"SVN","EDUEXP","TRY","PC_GDP","A","2015",1.035268,
"SVN","EDUEXP","TRY","PC_GDP","A","2016",1.032997,
"SVN","EDUEXP","TRY","PC_GDP","A","2017",1.034067,
"SVN","EDUEXP","TRY","PC_GDP","A","2018",1.030947,
"SVN","EDUEXP","TRY","PC_GDP","A","2019",1.056218,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2005",4.126616,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2008",3.614989,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2009",3.860303,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2010",3.824754,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2011",3.715335,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2012",3.679341,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2013",3.607057,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2014",3.482838,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2015",3.277011,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2016",3.220751,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2017",3.199108,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2018",3.175282,
"SVN","EDUEXP","PRY_NTRY","PC_GDP","A","2019",3.148831,
"GRC","EDUEXP","PRY_NTRY","USD_STUDENT","A","1995",2048.021,
"GRC","EDUEXP","PRY_NTRY","USD_STUDENT","A","2000",3742.436,
"GRC","EDUEXP","PRY_NTRY","USD_STUDENT","A","2005",5353.919,
"GRC","EDUEXP","PRY_NTRY","USD_STUDENT","A","2012",6036.038,
"GRC","EDUEXP","PRY_NTRY","USD_STUDENT","A","2013",6327.292,
"GRC","EDUEXP","PRY_NTRY","USD_STUDENT","A","2014",6408.46,
"GRC","EDUEXP","PRY_NTRY","USD_STUDENT","A","2015",6313.109,
"GRC","EDUEXP","PRY_NTRY","USD_STUDENT","A","2016",6506.28,
"GRC","EDUEXP","PRY_NTRY","USD_STUDENT","A","2017",6451.785,
"GRC","EDUEXP","PRY_NTRY","USD_STUDENT","A","2018",6934.768,
"GRC","EDUEXP","PRY_NTRY","USD_STUDENT","A","2019",6995.053,
"IND","EDUEXP","PRY_NTRY","USD_STUDENT","A","2000",403.8298,
"AUS","EDUEXP","SRY","USD_STUDENT","A","2000",6391.284,
"AUS","EDUEXP","SRY","USD_STUDENT","A","2005",7840.546,
"AUS","EDUEXP","SRY","USD_STUDENT","A","2008",9368.631,
"AUS","EDUEXP","SRY","USD_STUDENT","A","2009",10973.56,
"AUS","EDUEXP","SRY","USD_STUDENT","A","2010",11417.26,
"AUS","EDUEXP","SRY","USD_STUDENT","A","2011",11167.54,
"AUS","EDUEXP","SRY","USD_STUDENT","A","2012",10769.07,
"AUS","EDUEXP","SRY","USD_STUDENT","A","2013",11668.82,
"AUS","EDUEXP","SRY","USD_STUDENT","A","2014",11732.89,
"AUS","EDUEXP","SRY","USD_STUDENT","A","2015",12278.65,
"AUS","EDUEXP","SRY","USD_STUDENT","A","2016",11658.94,
"AUS","EDUEXP","SRY","USD_STUDENT","A","2017",12539.72,
"AUS","EDUEXP","SRY","USD_STUDENT","A","2018",14181.41,
"AUS","EDUEXP","SRY","USD_STUDENT","A","2019",14119.71,
"BEL","EDUEXP","SRY","USD_STUDENT","A","2005",7582.834,
"BEL","EDUEXP","SRY","USD_STUDENT","A","2008",9791.151,
"BEL","EDUEXP","SRY","USD_STUDENT","A","2009",9893.944,
"BEL","EDUEXP","SRY","USD_STUDENT","A","2010",10458,
"BEL","EDUEXP","SRY","USD_STUDENT","A","2011",10786.34,
"BEL","EDUEXP","SRY","USD_STUDENT","A","2012",12213.11,
"BEL","EDUEXP","SRY","USD_STUDENT","A","2013",12786.92,
"BEL","EDUEXP","SRY","USD_STUDENT","A","2014",13011.71,
"BEL","EDUEXP","SRY","USD_STUDENT","A","2015",13168.77,
"BEL","EDUEXP","SRY","USD_STUDENT","A","2016",13773.92,
"BEL","EDUEXP","SRY","USD_STUDENT","A","2017",14452.93,
"BEL","EDUEXP","SRY","USD_STUDENT","A","2018",14731.58,
"BEL","EDUEXP","SRY","USD_STUDENT","A","2019",15006.55,
"CAN","EDUEXP","SRY","USD_STUDENT","A","2011",15196.54,
"CAN","EDUEXP","SRY","USD_STUDENT","A","2012",12158.47,
"CAN","EDUEXP","SRY","USD_STUDENT","A","2013",12509.91,
"CAN","EDUEXP","SRY","USD_STUDENT","A","2014",12705.02,
"CAN","EDUEXP","SRY","USD_STUDENT","A","2015",13558.87,
"CAN","EDUEXP","SRY","USD_STUDENT","A","2016",14520.56,
"CAN","EDUEXP","SRY","USD_STUDENT","A","2017",13804.06,
"CAN","EDUEXP","SRY","USD_STUDENT","A","2018",14474.26,
"CAN","EDUEXP","SRY","USD_STUDENT","A","2019",14564.45,
"CZE","EDUEXP","SRY","USD_STUDENT","A","2012",7542.963,
"CZE","EDUEXP","SRY","USD_STUDENT","A","2013",7803.174,
"CZE","EDUEXP","SRY","USD_STUDENT","A","2014",8167.046,
"CZE","EDUEXP","SRY","USD_STUDENT","A","2015",8530.063,
"CZE","EDUEXP","SRY","USD_STUDENT","A","2016",8580.688,
"CZE","EDUEXP","SRY","USD_STUDENT","A","2017",9628.844,
"CZE","EDUEXP","SRY","USD_STUDENT","A","2018",11191.81,
"CZE","EDUEXP","SRY","USD_STUDENT","A","2019",12357.36,
"DNK","EDUEXP","SRY","USD_STUDENT","A","2012",11274,
"DNK","EDUEXP","SRY","USD_STUDENT","A","2013",11546.86,
"DNK","EDUEXP","SRY","USD_STUDENT","A","2014",13368.39,
"DNK","EDUEXP","SRY","USD_STUDENT","A","2016",11185.44,
"DNK","EDUEXP","SRY","USD_STUDENT","A","2017",11747.88,
"DNK","EDUEXP","SRY","USD_STUDENT","A","2018",12282.34,
"DNK","EDUEXP","SRY","USD_STUDENT","A","2019",12593.52,
"FIN","EDUEXP","SRY","USD_STUDENT","A","2012",10087.32,
"FIN","EDUEXP","SRY","USD_STUDENT","A","2013",10323.02,
"FIN","EDUEXP","SRY","USD_STUDENT","A","2014",10377.08,
"FIN","EDUEXP","SRY","USD_STUDENT","A","2015",10499,
"FIN","EDUEXP","SRY","USD_STUDENT","A","2016",10643.47,
"FIN","EDUEXP","SRY","USD_STUDENT","A","2017",10452.07,
"FIN","EDUEXP","SRY","USD_STUDENT","A","2018",11033.28,
"FIN","EDUEXP","SRY","USD_STUDENT","A","2019",11893.77,
"FRA","EDUEXP","SRY","USD_STUDENT","A","2005",9009.552,
"FRA","EDUEXP","SRY","USD_STUDENT","A","2008",10282.63,
"FRA","EDUEXP","SRY","USD_STUDENT","A","2009",10782.3,
"FRA","EDUEXP","SRY","USD_STUDENT","A","2010",11042.41,
"FRA","EDUEXP","SRY","USD_STUDENT","A","2011",11039.21,
"FRA","EDUEXP","SRY","USD_STUDENT","A","2012",11122.42,
"FRA","EDUEXP","SRY","USD_STUDENT","A","2013",11622.62,
"FRA","EDUEXP","SRY","USD_STUDENT","A","2014",11787.12,
"FRA","EDUEXP","SRY","USD_STUDENT","A","2015",11821.92,
"FRA","EDUEXP","SRY","USD_STUDENT","A","2016",12327.67,
"FRA","EDUEXP","SRY","USD_STUDENT","A","2017",12686.97,
"FRA","EDUEXP","SRY","USD_STUDENT","A","2018",12993.32,
"FRA","EDUEXP","SRY","USD_STUDENT","A","2019",13475.23,
"DEU","EDUEXP","SRY","USD_STUDENT","A","2012",10642.97,
"DEU","EDUEXP","SRY","USD_STUDENT","A","2013",11161.26,
"DEU","EDUEXP","SRY","USD_STUDENT","A","2014",11704.72,
"DEU","EDUEXP","SRY","USD_STUDENT","A","2015",11828.04,
"DEU","EDUEXP","SRY","USD_STUDENT","A","2016",12548.6,
"DEU","EDUEXP","SRY","USD_STUDENT","A","2017",13207.64,
"DEU","EDUEXP","SRY","USD_STUDENT","A","2018",13949.64,
"DEU","EDUEXP","SRY","USD_STUDENT","A","2019",14390.28,
"GRC","EDUEXP","SRY","USD_STUDENT","A","2012",6742.869,
"GRC","EDUEXP","SRY","USD_STUDENT","A","2013",7008.021,
"GRC","EDUEXP","SRY","USD_STUDENT","A","2014",6939.983,
"GRC","EDUEXP","SRY","USD_STUDENT","A","2015",6799.584,
"GRC","EDUEXP","SRY","USD_STUDENT","A","2016",6915.942,
"GRC","EDUEXP","SRY","USD_STUDENT","A","2017",6801.421,
"GRC","EDUEXP","SRY","USD_STUDENT","A","2018",7100.881,
"GRC","EDUEXP","SRY","USD_STUDENT","A","2019",6727.647,
"HUN","EDUEXP","SRY","USD_STUDENT","A","2012",4500.204,
"HUN","EDUEXP","SRY","USD_STUDENT","A","2013",4285.543,
"HUN","EDUEXP","SRY","USD_STUDENT","A","2014",6075.171,
"HUN","EDUEXP","SRY","USD_STUDENT","A","2015",5905.874,
"HUN","EDUEXP","SRY","USD_STUDENT","A","2016",7314.695,
"HUN","EDUEXP","SRY","USD_STUDENT","A","2017",6782.51,
"HUN","EDUEXP","SRY","USD_STUDENT","A","2018",7330.347,
"HUN","EDUEXP","SRY","USD_STUDENT","A","2019",7826.782,
"ISL","EDUEXP","SRY","USD_STUDENT","A","2012",8617.868,
"ISL","EDUEXP","SRY","USD_STUDENT","A","2013",9138.722,
"ISL","EDUEXP","SRY","USD_STUDENT","A","2014",10063.14,
"ISL","EDUEXP","SRY","USD_STUDENT","A","2015",11169.48,
"ISL","EDUEXP","SRY","USD_STUDENT","A","2016",11731.84,
"ISL","EDUEXP","SRY","USD_STUDENT","A","2017",13373.04,
"ISL","EDUEXP","SRY","USD_STUDENT","A","2018",14455.86,
"ISL","EDUEXP","SRY","USD_STUDENT","A","2019",15090.54,
"JPN","EDUEXP","SRY","USD_STUDENT","A","2005",8190.973,
"JPN","EDUEXP","SRY","USD_STUDENT","A","2012",10429.95,
"JPN","EDUEXP","SRY","USD_STUDENT","A","2013",10652.13,
"JPN","EDUEXP","SRY","USD_STUDENT","A","2015",11068.74,
"JPN","EDUEXP","SRY","USD_STUDENT","A","2016",10913.1,
"JPN","EDUEXP","SRY","USD_STUDENT","A","2017",11053.54,
"JPN","EDUEXP","SRY","USD_STUDENT","A","2018",11280.64,
"JPN","EDUEXP","SRY","USD_STUDENT","A","2019",11492.63,
"KOR","EDUEXP","SRY","USD_STUDENT","A","2015",11701.13,
"KOR","EDUEXP","SRY","USD_STUDENT","A","2016",12423.38,
"KOR","EDUEXP","SRY","USD_STUDENT","A","2017",13564.9,
"KOR","EDUEXP","SRY","USD_STUDENT","A","2018",15168.03,
"KOR","EDUEXP","SRY","USD_STUDENT","A","2019",17077.92,
"LUX","EDUEXP","SRY","USD_STUDENT","A","2012",20392.44,
"LUX","EDUEXP","SRY","USD_STUDENT","A","2013",19703.65,
"LUX","EDUEXP","SRY","USD_STUDENT","A","2014",21554.34,
"LUX","EDUEXP","SRY","USD_STUDENT","A","2015",20667.02,
"LUX","EDUEXP","SRY","USD_STUDENT","A","2016",21958.61,
"LUX","EDUEXP","SRY","USD_STUDENT","A","2017",22620.82,
"LUX","EDUEXP","SRY","USD_STUDENT","A","2018",23375.96,
"LUX","EDUEXP","SRY","USD_STUDENT","A","2019",24736.09,
"MEX","EDUEXP","SRY","USD_STUDENT","A","1995",1547.013,
"MEX","EDUEXP","SRY","USD_STUDENT","A","2000",1609.957,
"MEX","EDUEXP","SRY","USD_STUDENT","A","2005",2121.467,
"MEX","EDUEXP","SRY","USD_STUDENT","A","2008",2332.665,
"MEX","EDUEXP","SRY","USD_STUDENT","A","2009",2620.197,
"MEX","EDUEXP","SRY","USD_STUDENT","A","2010",2716.21,
"MEX","EDUEXP","SRY","USD_STUDENT","A","2011",2894.495,
"MEX","EDUEXP","SRY","USD_STUDENT","A","2012",3033.853,
"MEX","EDUEXP","SRY","USD_STUDENT","A","2013",3115.48,
"MEX","EDUEXP","SRY","USD_STUDENT","A","2014",3201.289,
"MEX","EDUEXP","SRY","USD_STUDENT","A","2015",3208.95,
"MEX","EDUEXP","SRY","USD_STUDENT","A","2016",3256.133,
"MEX","EDUEXP","SRY","USD_STUDENT","A","2017",2809.75,
"MEX","EDUEXP","SRY","USD_STUDENT","A","2018",2854.581,
"MEX","EDUEXP","SRY","USD_STUDENT","A","2019",2889.867,
"NLD","EDUEXP","SRY","USD_STUDENT","A","1995",5169.274,
"NLD","EDUEXP","SRY","USD_STUDENT","A","2000",7078.771,
"NLD","EDUEXP","SRY","USD_STUDENT","A","2005",8934.359,
"NLD","EDUEXP","SRY","USD_STUDENT","A","2008",10676.41,
"NLD","EDUEXP","SRY","USD_STUDENT","A","2009",11488.43,
"NLD","EDUEXP","SRY","USD_STUDENT","A","2010",11683.11,
"NLD","EDUEXP","SRY","USD_STUDENT","A","2011",11872.56,
"NLD","EDUEXP","SRY","USD_STUDENT","A","2012",12162.85,
"NLD","EDUEXP","SRY","USD_STUDENT","A","2013",12821.06,
"NLD","EDUEXP","SRY","USD_STUDENT","A","2014",12435.4,
"NLD","EDUEXP","SRY","USD_STUDENT","A","2015",12923.27,
"NLD","EDUEXP","SRY","USD_STUDENT","A","2016",13246.27,
"NLD","EDUEXP","SRY","USD_STUDENT","A","2017",13823.89,
"NLD","EDUEXP","SRY","USD_STUDENT","A","2018",14706.91,
"NLD","EDUEXP","SRY","USD_STUDENT","A","2019",14901.96,
"NOR","EDUEXP","SRY","USD_STUDENT","A","2012",14370.71,
"NOR","EDUEXP","SRY","USD_STUDENT","A","2013",15370.44,
"NOR","EDUEXP","SRY","USD_STUDENT","A","2014",15201.42,
"NOR","EDUEXP","SRY","USD_STUDENT","A","2015",15092.36,
"NOR","EDUEXP","SRY","USD_STUDENT","A","2016",15167.93,
"NOR","EDUEXP","SRY","USD_STUDENT","A","2017",16013.03,
"NOR","EDUEXP","SRY","USD_STUDENT","A","2018",16463.78,
"NOR","EDUEXP","SRY","USD_STUDENT","A","2019",16191.88,
"SVK","EDUEXP","SRY","USD_STUDENT","A","2012",5300.234,
"SVK","EDUEXP","SRY","USD_STUDENT","A","2013",5870.379,
"SVK","EDUEXP","SRY","USD_STUDENT","A","2014",6420.683,
"SVK","EDUEXP","SRY","USD_STUDENT","A","2015",6675.5,
"SVK","EDUEXP","SRY","USD_STUDENT","A","2016",6302.548,
"SVK","EDUEXP","SRY","USD_STUDENT","A","2017",6475.93,
"SVK","EDUEXP","SRY","USD_STUDENT","A","2018",6804.176,
"SVK","EDUEXP","SRY","USD_STUDENT","A","2019",7458.022,
"SWE","EDUEXP","SRY","USD_STUDENT","A","2012",11395.14,
"SWE","EDUEXP","SRY","USD_STUDENT","A","2013",11965.73,
"SWE","EDUEXP","SRY","USD_STUDENT","A","2014",11786.59,
"SWE","EDUEXP","SRY","USD_STUDENT","A","2015",11994.07,
"SWE","EDUEXP","SRY","USD_STUDENT","A","2016",12628.19,
"SWE","EDUEXP","SRY","USD_STUDENT","A","2017",12968.48,
"SWE","EDUEXP","SRY","USD_STUDENT","A","2018",13492.24,
"SWE","EDUEXP","SRY","USD_STUDENT","A","2019",13310.95,
"TUR","EDUEXP","SRY","USD_STUDENT","A","2011",3374.78,
"TUR","EDUEXP","SRY","USD_STUDENT","A","2012",3788.596,
"TUR","EDUEXP","SRY","USD_STUDENT","A","2013",4177.989,
"TUR","EDUEXP","SRY","USD_STUDENT","A","2014",4619.925,
"TUR","EDUEXP","SRY","USD_STUDENT","A","2015",4980.889,
"TUR","EDUEXP","SRY","USD_STUDENT","A","2016",5586.322,
"TUR","EDUEXP","SRY","USD_STUDENT","A","2017",4820.263,
"TUR","EDUEXP","SRY","USD_STUDENT","A","2018",5061.121,
"TUR","EDUEXP","SRY","USD_STUDENT","A","2019",5109.613,
"GBR","EDUEXP","SRY","USD_STUDENT","A","2012",9999.126,
"GBR","EDUEXP","SRY","USD_STUDENT","A","2013",12138.63,
"GBR","EDUEXP","SRY","USD_STUDENT","A","2014",12352.23,
"GBR","EDUEXP","SRY","USD_STUDENT","A","2015",10644.22,
"GBR","EDUEXP","SRY","USD_STUDENT","A","2016",11122.79,
"GBR","EDUEXP","SRY","USD_STUDENT","A","2017",11550.44,
"GBR","EDUEXP","SRY","USD_STUDENT","A","2018",12687.28,
"GBR","EDUEXP","SRY","USD_STUDENT","A","2019",13040.54,
"USA","EDUEXP","SRY","USD_STUDENT","A","1995",6686.934,
"USA","EDUEXP","SRY","USD_STUDENT","A","2000",8576.475,
"USA","EDUEXP","SRY","USD_STUDENT","A","2005",10333.81,
"USA","EDUEXP","SRY","USD_STUDENT","A","2008",12127.86,
"USA","EDUEXP","SRY","USD_STUDENT","A","2009",12416.07,
"USA","EDUEXP","SRY","USD_STUDENT","A","2010",12560.92,
"USA","EDUEXP","SRY","USD_STUDENT","A","2011",12425.19,
"USA","EDUEXP","SRY","USD_STUDENT","A","2012",12606.52,
"USA","EDUEXP","SRY","USD_STUDENT","A","2013",12746.73,
"USA","EDUEXP","SRY","USD_STUDENT","A","2014",12981.32,
"USA","EDUEXP","SRY","USD_STUDENT","A","2015",13448.44,
"USA","EDUEXP","SRY","USD_STUDENT","A","2016",13845.82,
"USA","EDUEXP","SRY","USD_STUDENT","A","2017",14411.48,
"USA","EDUEXP","SRY","USD_STUDENT","A","2018",14858.74,
"USA","EDUEXP","SRY","USD_STUDENT","A","2019",15537.51,
"IND","EDUEXP","SRY","USD_STUDENT","A","2000",526.8809,
"IND","EDUEXP","SRY","USD_STUDENT","A","2005",588.4907,
"ISR","EDUEXP","SRY","USD_STUDENT","A","1995",5154.471,
"ISR","EDUEXP","SRY","USD_STUDENT","A","2000",5534.849,
"ISR","EDUEXP","SRY","USD_STUDENT","A","2005",4858.946,
"ISR","EDUEXP","SRY","USD_STUDENT","A","2008",5786.776,
"ISR","EDUEXP","SRY","USD_STUDENT","A","2009",5409.233,
"ISR","EDUEXP","SRY","USD_STUDENT","A","2010",5453.696,
"ISR","EDUEXP","SRY","USD_STUDENT","A","2011",5833.261,
"ISR","EDUEXP","SRY","USD_STUDENT","A","2012",7165.758,
"ISR","EDUEXP","SRY","USD_STUDENT","A","2013",7545.587,
"ISR","EDUEXP","SRY","USD_STUDENT","A","2014",7633.516,
"ISR","EDUEXP","SRY","USD_STUDENT","A","2015",7851.151,
"ISR","EDUEXP","SRY","USD_STUDENT","A","2016",8533.569,
"ISR","EDUEXP","SRY","USD_STUDENT","A","2017",9010.413,
"ISR","EDUEXP","SRY","USD_STUDENT","A","2018",9415.9,
"ISR","EDUEXP","SRY","USD_STUDENT","A","2019",9409.82,
"LVA","EDUEXP","SRY","USD_STUDENT","A","2000",1968.064,
"LVA","EDUEXP","SRY","USD_STUDENT","A","2005",3031.159,
"LVA","EDUEXP","SRY","USD_STUDENT","A","2008",5351.812,
"LVA","EDUEXP","SRY","USD_STUDENT","A","2009",5041.118,
"LVA","EDUEXP","SRY","USD_STUDENT","A","2010",4746.274,
"LVA","EDUEXP","SRY","USD_STUDENT","A","2011",4967.727,
"LVA","EDUEXP","SRY","USD_STUDENT","A","2012",5162.867,
"LVA","EDUEXP","SRY","USD_STUDENT","A","2013",5903.24,
"LVA","EDUEXP","SRY","USD_STUDENT","A","2014",6627.318,
"LVA","EDUEXP","SRY","USD_STUDENT","A","2015",6988.779,
"LVA","EDUEXP","SRY","USD_STUDENT","A","2016",6900.149,
"LVA","EDUEXP","SRY","USD_STUDENT","A","2017",7098.641,
"LVA","EDUEXP","SRY","USD_STUDENT","A","2018",7471.119,
"LVA","EDUEXP","SRY","USD_STUDENT","A","2019",7888.688,
"RUS","EDUEXP","SRY","USD_STUDENT","A","2010",4023.216,
"RUS","EDUEXP","SRY","USD_STUDENT","A","2011",5877.221,
"RUS","EDUEXP","SRY","USD_STUDENT","A","2012",4928.194,
"RUS","EDUEXP","SRY","USD_STUDENT","A","2013",5367.526,
"RUS","EDUEXP","SRY","USD_STUDENT","A","2014",5005.258,
"RUS","EDUEXP","SRY","USD_STUDENT","A","2015",4370.373,
"RUS","EDUEXP","SRY","USD_STUDENT","A","2016",4276.196,
"RUS","EDUEXP","SRY","USD_STUDENT","A","2017",5365.391,
"RUS","EDUEXP","SRY","USD_STUDENT","A","2018",5733.623,
"SVN","EDUEXP","SRY","USD_STUDENT","A","2012",8443.066,
